Asset ID,Origination Date,Total Advance,Total EMI,Payment Date,Payment Amount
1126,2024-06-27,17820,24435,2024-08-29,1018.0
1126,2024-06-27,17820,24435,2024-09-05,1018.0
1126,2024-06-27,17820,24435,2024-09-12,1018.0
1126,2024-06-27,17820,24435,2024-09-19,1018.0
1126,2024-06-27,17820,24435,2024-09-26,1018.0
1126,2024-06-27,17820,24435,2024-10-03,1018.0
1126,2024-06-27,17820,24435,2024-10-10,1018.0
1126,2024-06-27,17820,24435,2024-10-17,1018.0
1126,2024-06-27,17820,24435,2024-10-28,918.0
1126,2024-06-27,17820,24435,2024-10-31,1118.0
1126,2024-06-27,17820,24435,2024-11-07,518.0
1126,2024-06-27,17820,24435,2024-11-14,1000.0
1126,2024-06-27,17820,24435,2024-11-21,500.0
1126,2024-06-27,17820,24435,2024-11-28,1000.0
1126,2024-06-27,17820,24435,2024-12-05,1000.0
1126,2024-06-27,17820,24435,2024-12-14,1018.0
1126,2024-06-27,17820,24435,2024-12-18,1073.0
1127,2024-06-27,17820,24435,2024-07-04,1020.0
1127,2024-06-27,17820,24435,2024-07-11,1020.0
1127,2024-06-27,17820,24435,2024-07-18,1000.0
1127,2024-06-27,17820,24435,2024-07-25,1020.0
1127,2024-06-27,17820,24435,2024-08-01,600.0
1127,2024-06-27,17820,24435,2024-08-08,1449.0
1127,2024-06-27,17820,24435,2024-08-15,1000.0
1127,2024-06-27,17820,24435,2024-08-22,1036.0
1127,2024-06-27,17820,24435,2024-08-29,1000.0
1127,2024-06-27,17820,24435,2024-09-05,0.0
1127,2024-06-27,17820,24435,2024-09-12,2036.0
1127,2024-06-27,17820,24435,2024-09-19,1018.0
1127,2024-06-27,17820,24435,2024-09-26,0.0
1127,2024-06-27,17820,24435,2024-10-03,0.0
1127,2024-06-27,17820,24435,2024-10-10,4080.0
1127,2024-06-27,17820,24435,2024-10-24,1020.0
1127,2024-06-27,17820,24435,2024-10-31,600.0
1127,2024-06-27,17820,24435,2024-11-07,1440.0
1127,2024-06-27,17820,24435,2024-11-11,1018.0
1127,2024-06-27,17820,24435,2024-11-21,600.0
1127,2024-06-27,17820,24435,2024-11-28,1000.0
1127,2024-06-27,17820,24435,2024-12-07,1470.0
1127,2024-06-27,17820,24435,2024-12-08,1010.0
1128,2024-07-03,8775,12150,2024-07-10,510.0
1128,2024-07-03,8775,12150,2024-07-17,510.0
1128,2024-07-03,8775,12150,2024-07-24,0.0
1128,2024-07-03,8775,12150,2024-07-31,1010.0
1128,2024-07-03,8775,12150,2024-08-07,510.0
1128,2024-07-03,8775,12150,2024-08-14,510.0
1128,2024-07-03,8775,12150,2024-08-21,506.0
1128,2024-07-03,8775,12150,2024-08-28,510.0
1128,2024-07-03,8775,12150,2024-09-04,506.0
1128,2024-07-03,8775,12150,2024-09-11,507.0
1128,2024-07-03,8775,12150,2024-09-18,500.0
1128,2024-07-03,8775,12150,2024-09-25,506.0
1128,2024-07-03,8775,12150,2024-10-02,510.0
1128,2024-07-03,8775,12150,2024-10-09,510.0
1128,2024-07-03,8775,12150,2024-10-16,510.0
1128,2024-07-03,8775,12150,2024-10-23,510.0
1128,2024-07-03,8775,12150,2024-10-31,510.0
1128,2024-07-03,8775,12150,2024-11-07,510.0
1128,2024-07-03,8775,12150,2024-11-13,510.0
1128,2024-07-03,8775,12150,2024-11-21,510.0
1128,2024-07-03,8775,12150,2024-12-01,510.0
1128,2024-07-03,8775,12150,2024-12-04,210.0
1128,2024-07-03,8775,12150,2024-12-11,510.0
1128,2024-07-03,8775,12150,2024-12-18,260.0
1128,2024-07-03,8775,12150,2024-12-26,510.0
1129,2024-07-03,16250,22250,2024-07-10,928.0
1129,2024-07-03,16250,22250,2024-07-17,928.0
1129,2024-07-03,16250,22250,2024-07-24,0.0
1129,2024-07-03,16250,22250,2024-07-31,928.0
1129,2024-07-03,16250,22250,2024-08-07,1200.0
1129,2024-07-03,16250,22250,2024-08-14,928.0
1129,2024-07-03,16250,22250,2024-08-21,928.0
1129,2024-07-03,16250,22250,2024-08-28,928.0
1129,2024-07-03,16250,22250,2024-09-04,928.0
1129,2024-07-03,16250,22250,2024-09-11,928.0
1129,2024-07-03,16250,22250,2024-09-18,928.0
1129,2024-07-03,16250,22250,2024-09-25,928.0
1129,2024-07-03,16250,22250,2024-10-02,928.0
1129,2024-07-03,16250,22250,2024-10-09,928.0
1129,2024-07-03,16250,22250,2024-10-16,928.0
1129,2024-07-03,16250,22250,2024-10-23,928.0
1129,2024-07-03,16250,22250,2024-10-30,928.0
1129,2024-07-03,16250,22250,2024-11-06,928.0
1129,2024-07-03,16250,22250,2024-11-13,928.0
1129,2024-07-03,16250,22250,2024-11-21,928.0
1129,2024-07-03,16250,22250,2024-11-27,928.0
1129,2024-07-03,16250,22250,2024-12-04,928.0
1129,2024-07-03,16250,22250,2024-12-11,928.0
1129,2024-07-03,16250,22250,2024-12-18,928.0
1129,2024-07-03,16250,22250,2024-12-26,634.0
1130,2024-07-04,10680,14760,2024-07-11,615.0
1130,2024-07-04,10680,14760,2024-07-18,615.0
1130,2024-07-04,10680,14760,2024-07-25,615.0
1130,2024-07-04,10680,14760,2024-08-01,615.0
1130,2024-07-04,10680,14760,2024-08-08,615.0
1130,2024-07-04,10680,14760,2024-08-15,615.0
1130,2024-07-04,10680,14760,2024-08-22,615.0
1130,2024-07-04,10680,14760,2024-08-29,615.0
1130,2024-07-04,10680,14760,2024-09-05,615.0
1130,2024-07-04,10680,14760,2024-09-12,615.0
1130,2024-07-04,10680,14760,2024-09-19,615.0
1130,2024-07-04,10680,14760,2024-09-26,615.0
1130,2024-07-04,10680,14760,2024-10-03,615.0
1130,2024-07-04,10680,14760,2024-10-10,615.0
1130,2024-07-04,10680,14760,2024-10-17,615.0
1130,2024-07-04,10680,14760,2024-10-28,615.0
1130,2024-07-04,10680,14760,2024-10-31,615.0
1130,2024-07-04,10680,14760,2024-11-07,615.0
1130,2024-07-04,10680,14760,2024-11-14,615.0
1130,2024-07-04,10680,14760,2024-11-21,615.0
1130,2024-07-04,10680,14760,2024-11-28,615.0
1130,2024-07-04,10680,14760,2024-12-05,615.0
1130,2024-07-04,10680,14760,2024-12-12,615.0
1130,2024-07-04,10680,14760,2024-12-19,615.0
1131,2024-07-04,16500,22625,2024-07-11,943.0
1131,2024-07-04,16500,22625,2024-07-18,943.0
1131,2024-07-04,16500,22625,2024-07-25,943.0
1131,2024-07-04,16500,22625,2024-08-01,943.0
1131,2024-07-04,16500,22625,2024-08-08,943.0
1131,2024-07-04,16500,22625,2024-08-15,943.0
1131,2024-07-04,16500,22625,2024-08-22,943.0
1131,2024-07-04,16500,22625,2024-08-29,943.0
1131,2024-07-04,16500,22625,2024-09-05,943.0
1131,2024-07-04,16500,22625,2024-09-12,943.0
1131,2024-07-04,16500,22625,2024-09-19,943.0
1131,2024-07-04,16500,22625,2024-09-26,943.0
1131,2024-07-04,16500,22625,2024-10-03,943.0
1131,2024-07-04,16500,22625,2024-10-10,943.0
1131,2024-07-04,16500,22625,2024-10-17,943.0
1131,2024-07-04,16500,22625,2024-10-28,943.0
1131,2024-07-04,16500,22625,2024-10-31,943.0
1131,2024-07-04,16500,22625,2024-11-07,943.0
1131,2024-07-04,16500,22625,2024-11-14,943.0
1131,2024-07-04,16500,22625,2024-11-20,943.0
1131,2024-07-04,16500,22625,2024-11-30,937.0
1131,2024-07-04,16500,22625,2024-12-05,943.0
1131,2024-07-04,16500,22625,2024-12-12,943.0
1131,2024-07-04,16500,22625,2024-12-19,943.0
1132,2024-07-04,10680,15060,2024-07-11,615.0
1132,2024-07-04,10680,15060,2024-07-18,615.0
1132,2024-07-04,10680,15060,2024-07-25,615.0
1132,2024-07-04,10680,15060,2024-08-01,0.0
1132,2024-07-04,10680,15060,2024-08-08,0.0
1132,2024-07-04,10680,15060,2024-08-15,0.0
1132,2024-07-04,10680,15060,2024-08-22,0.0
1132,2024-07-04,10680,15060,2024-08-29,0.0
1132,2024-07-04,10680,15060,2024-09-05,1000.0
1132,2024-07-04,10680,15060,2024-09-12,0.0
1132,2024-07-04,10680,15060,2024-09-19,0.0
1132,2024-07-04,10680,15060,2024-09-26,1000.0
1132,2024-07-04,10680,15060,2024-10-03,0.0
1132,2024-07-04,10680,15060,2024-10-10,0.0
1132,2024-07-04,10680,15060,2024-10-17,1000.0
1132,2024-07-04,10680,15060,2024-12-12,2000.0
1132,2024-07-04,10680,15060,2025-02-20,8215.0
1133,2024-07-09,14400,19770,2024-07-16,824.0
1133,2024-07-09,14400,19770,2024-07-23,1650.0
1133,2024-07-09,14400,19770,2024-08-06,1650.0
1133,2024-07-09,14400,19770,2024-08-20,825.0
1133,2024-07-09,14400,19770,2024-08-27,825.0
1133,2024-07-09,14400,19770,2024-09-03,825.0
1133,2024-07-09,14400,19770,2024-09-10,825.0
1133,2024-07-09,14400,19770,2024-09-17,825.0
1133,2024-07-09,14400,19770,2024-09-24,825.0
1133,2024-07-09,14400,19770,2024-10-01,825.0
1133,2024-07-09,14400,19770,2024-10-08,825.0
1133,2024-07-09,14400,19770,2024-10-15,825.0
1133,2024-07-09,14400,19770,2024-10-22,825.0
1133,2024-07-09,14400,19770,2024-10-29,825.0
1133,2024-07-09,14400,19770,2024-11-05,825.0
1133,2024-07-09,14400,19770,2024-11-12,825.0
1133,2024-07-09,14400,19770,2024-11-19,825.0
1133,2024-07-09,14400,19770,2024-11-26,825.0
1133,2024-07-09,14400,19770,2024-12-03,825.0
1133,2024-07-09,14400,19770,2024-12-10,825.0
1133,2024-07-09,14400,19770,2024-12-11,825.0
1133,2024-07-09,14400,19770,2024-12-24,825.0
1134,2024-07-09,28800,39300,2024-07-16,1638.0
1134,2024-07-09,28800,39300,2024-07-23,1634.0
1134,2024-07-09,28800,39300,2024-07-30,1634.0
1134,2024-07-09,28800,39300,2024-08-06,1634.0
1134,2024-07-09,28800,39300,2024-08-13,1634.0
1134,2024-07-09,28800,39300,2024-08-20,1634.0
1134,2024-07-09,28800,39300,2024-08-27,1634.0
1134,2024-07-09,28800,39300,2024-09-03,1634.0
1134,2024-07-09,28800,39300,2024-09-10,1638.0
1134,2024-07-09,28800,39300,2024-09-17,1638.0
1134,2024-07-09,28800,39300,2024-09-24,1638.0
1134,2024-07-09,28800,39300,2024-10-01,1638.0
1134,2024-07-09,28800,39300,2024-10-08,1638.0
1134,2024-07-09,28800,39300,2024-10-15,1638.0
1134,2024-07-09,28800,39300,2024-10-22,1638.0
1134,2024-07-09,28800,39300,2024-10-29,1638.0
1134,2024-07-09,28800,39300,2024-11-05,1638.0
1134,2024-07-09,28800,39300,2024-11-12,1638.0
1134,2024-07-09,28800,39300,2024-11-18,1638.0
1134,2024-07-09,28800,39300,2024-11-26,1638.0
1134,2024-07-09,28800,39300,2024-12-03,1638.0
1134,2024-07-09,28800,39300,2024-12-10,1638.0
1134,2024-07-09,28800,39300,2024-12-17,1638.0
1134,2024-07-09,28800,39300,2024-12-24,1654.0
1135,2024-07-09,15540,21290,2024-07-16,1000.0
1135,2024-07-09,15540,21290,2024-07-23,0.0
1135,2024-07-09,15540,21290,2024-07-30,1000.0
1135,2024-07-09,15540,21290,2024-08-06,1000.0
1135,2024-07-09,15540,21290,2024-08-13,1000.0
1135,2024-07-09,15540,21290,2024-08-20,1000.0
1135,2024-07-09,15540,21290,2024-08-27,1000.0
1135,2024-07-09,15540,21290,2024-09-03,1000.0
1135,2024-07-09,15540,21290,2024-09-10,890.0
1135,2024-07-09,15540,21290,2024-09-17,888.0
1135,2024-07-09,15540,21290,2024-09-24,888.0
1135,2024-07-09,15540,21290,2024-10-01,888.0
1135,2024-07-09,15540,21290,2024-10-08,888.0
1135,2024-07-09,15540,21290,2024-10-15,400.0
1135,2024-07-09,15540,21290,2024-10-22,888.0
1135,2024-07-09,15540,21290,2024-10-29,888.0
1135,2024-07-09,15540,21290,2024-11-05,888.0
1135,2024-07-09,15540,21290,2024-11-12,888.0
1135,2024-07-09,15540,21290,2024-11-19,888.0
1135,2024-07-09,15540,21290,2024-11-26,888.0
1135,2024-07-09,15540,21290,2024-12-03,888.0
1135,2024-07-09,15540,21290,2024-12-10,888.0
1135,2024-07-09,15540,21290,2024-12-17,888.0
1135,2024-07-09,15540,21290,2024-12-24,888.0
1135,2024-07-09,15540,21290,2024-12-31,500.0
1135,2024-07-09,15540,21290,2025-01-07,68.0
1136,2024-07-09,17480,23980,2024-07-16,3000.0
1136,2024-07-09,17480,23980,2024-08-06,500.0
1136,2024-07-09,17480,23980,2024-08-13,2500.0
1136,2024-07-09,17480,23980,2024-08-27,1000.0
1136,2024-07-09,17480,23980,2024-09-03,490.0
1136,2024-07-09,17480,23980,2024-09-10,3500.0
1136,2024-07-09,17480,23980,2024-10-01,1000.0
1136,2024-07-09,17480,23980,2024-10-08,1000.0
1136,2024-07-09,17480,23980,2024-10-15,1000.0
1136,2024-07-09,17480,23980,2024-10-22,1000.0
1136,2024-07-09,17480,23980,2024-10-29,1000.0
1136,2024-07-09,17480,23980,2024-11-07,1000.0
1136,2024-07-09,17480,23980,2024-11-12,500.0
1136,2024-07-09,17480,23980,2024-11-18,1500.0
1136,2024-07-09,17480,23980,2024-11-26,1000.0
1136,2024-07-09,17480,23980,2024-12-03,1000.0
1136,2024-07-09,17480,23980,2024-12-10,1000.0
1136,2024-07-09,17480,23980,2024-12-17,1000.0
1136,2024-07-09,17480,23980,2024-12-24,500.0
1136,2024-07-09,17480,23980,2024-12-26,490.0
1138,2024-07-09,7095,9903,2024-07-16,612.0
1138,2024-07-09,7095,9903,2024-07-23,413.0
1138,2024-07-09,7095,9903,2024-07-30,413.0
1138,2024-07-09,7095,9903,2024-08-06,413.0
1138,2024-07-09,7095,9903,2024-08-13,413.0
1138,2024-07-09,7095,9903,2024-08-20,413.0
1138,2024-07-09,7095,9903,2024-08-27,413.0
1138,2024-07-09,7095,9903,2024-09-03,500.0
1138,2024-07-09,7095,9903,2024-09-10,500.0
1138,2024-07-09,7095,9903,2024-09-17,413.0
1138,2024-07-09,7095,9903,2024-09-24,413.0
1138,2024-07-09,7095,9903,2024-10-01,413.0
1138,2024-07-09,7095,9903,2024-10-08,413.0
1138,2024-07-09,7095,9903,2024-10-15,413.0
1138,2024-07-09,7095,9903,2024-10-22,413.0
1138,2024-07-09,7095,9903,2024-10-29,413.0
1138,2024-07-09,7095,9903,2024-11-05,413.0
1138,2024-07-09,7095,9903,2024-11-12,413.0
1138,2024-07-09,7095,9903,2024-11-27,413.0
1138,2024-07-09,7095,9903,2024-12-03,413.0
1138,2024-07-09,7095,9903,2024-12-10,413.0
1138,2024-07-09,7095,9903,2024-12-17,413.0
1138,2024-07-09,7095,9903,2024-12-24,444.0
1139,2024-07-09,10120,13970,2024-07-16,2332.0
1139,2024-07-09,10120,13970,2024-08-13,2332.0
1139,2024-07-09,10120,13970,2024-09-10,2332.0
1139,2024-07-09,10120,13970,2024-10-08,2328.0
1139,2024-07-09,10120,13970,2024-11-02,582.0
1139,2024-07-09,10120,13970,2024-11-09,2328.0
1139,2024-07-09,10120,13970,2024-12-10,1736.0
1140,2024-07-09,10880,15040,2024-07-16,627.0
1140,2024-07-09,10880,15040,2024-07-23,0.0
1140,2024-07-09,10880,15040,2024-07-30,1254.0
1140,2024-07-09,10880,15040,2024-08-06,627.0
1140,2024-07-09,10880,15040,2024-08-13,627.0
1140,2024-07-09,10880,15040,2024-08-20,627.0
1140,2024-07-09,10880,15040,2024-08-27,630.0
1140,2024-07-09,10880,15040,2024-09-03,627.0
1140,2024-07-09,10880,15040,2024-09-10,627.0
1140,2024-07-09,10880,15040,2024-09-17,630.0
1140,2024-07-09,10880,15040,2024-09-24,0.0
1140,2024-07-09,10880,15040,2024-10-01,1260.0
1140,2024-07-09,10880,15040,2024-10-08,630.0
1140,2024-07-09,10880,15040,2024-10-15,627.0
1140,2024-07-09,10880,15040,2024-10-22,0.0
1140,2024-07-09,10880,15040,2024-11-02,1255.0
1140,2024-07-09,10880,15040,2024-11-06,627.0
1140,2024-07-09,10880,15040,2024-12-04,2485.0
1140,2024-07-09,10880,15040,2024-12-28,1880.0
1141,2024-07-14,17150,23495,2024-07-21,0.0
1141,2024-07-14,17150,23495,2024-07-28,1958.0
1141,2024-07-14,17150,23495,2024-08-04,979.0
1141,2024-07-14,17150,23495,2024-08-11,979.0
1141,2024-07-14,17150,23495,2024-08-18,979.0
1141,2024-07-14,17150,23495,2024-08-25,979.0
1141,2024-07-14,17150,23495,2024-09-01,979.0
1141,2024-07-14,17150,23495,2024-09-08,979.0
1141,2024-07-14,17150,23495,2024-09-15,979.0
1141,2024-07-14,17150,23495,2024-09-22,979.0
1141,2024-07-14,17150,23495,2024-09-29,979.0
1141,2024-07-14,17150,23495,2024-10-06,979.0
1141,2024-07-14,17150,23495,2024-10-13,979.0
1141,2024-07-14,17150,23495,2024-10-20,979.0
1141,2024-07-14,17150,23495,2024-10-28,979.0
1141,2024-07-14,17150,23495,2024-11-03,979.0
1141,2024-07-14,17150,23495,2024-11-10,979.0
1141,2024-07-14,17150,23495,2024-11-17,979.0
1141,2024-07-14,17150,23495,2024-11-24,979.0
1141,2024-07-14,17150,23495,2024-12-01,979.0
1141,2024-07-14,17150,23495,2024-12-08,979.0
1141,2024-07-14,17150,23495,2024-12-15,979.0
1141,2024-07-14,17150,23495,2024-12-22,979.0
1141,2024-07-14,17150,23495,2024-12-29,979.0
1142,2024-07-14,16250,22250,2024-07-21,0.0
1142,2024-07-14,16250,22250,2024-07-28,1855.0
1142,2024-07-14,16250,22250,2024-08-04,4635.0
1142,2024-07-14,16250,22250,2024-09-08,3708.0
1142,2024-07-14,16250,22250,2024-10-06,3709.0
1142,2024-07-14,16250,22250,2024-11-03,927.0
1142,2024-07-14,16250,22250,2024-11-10,927.0
1142,2024-07-14,16250,22250,2024-12-05,6489.0
1143,2024-07-14,17220,23642,2024-07-21,1972.0
1143,2024-07-14,17220,23642,2024-08-04,5000.0
1143,2024-07-14,17220,23642,2024-09-08,1970.0
1143,2024-07-14,17220,23642,2024-09-22,3000.0
1143,2024-07-14,17220,23642,2024-10-13,2000.0
1143,2024-07-14,17220,23642,2024-10-28,1000.0
1143,2024-07-14,17220,23642,2024-11-03,2000.0
1143,2024-07-14,17220,23642,2024-11-17,1000.0
1143,2024-07-14,17220,23642,2024-11-24,2000.0
1143,2024-07-14,17220,23642,2024-12-08,2000.0
1143,2024-07-14,17220,23642,2024-12-22,1700.0
1148,2024-07-15,14280,19635,2024-07-22,820.0
1148,2024-07-15,14280,19635,2024-07-29,820.0
1148,2024-07-15,14280,19635,2024-08-05,820.0
1148,2024-07-15,14280,19635,2024-08-12,820.0
1148,2024-07-15,14280,19635,2024-08-19,820.0
1148,2024-07-15,14280,19635,2024-08-26,820.0
1148,2024-07-15,14280,19635,2024-09-02,820.0
1148,2024-07-15,14280,19635,2024-09-09,820.0
1148,2024-07-15,14280,19635,2024-09-16,820.0
1148,2024-07-15,14280,19635,2024-09-23,820.0
1148,2024-07-15,14280,19635,2024-09-30,816.0
1148,2024-07-15,14280,19635,2024-10-07,820.0
1148,2024-07-15,14280,19635,2024-10-14,820.0
1148,2024-07-15,14280,19635,2024-10-21,820.0
1148,2024-07-15,14280,19635,2024-10-28,830.0
1148,2024-07-15,14280,19635,2024-11-04,800.0
1148,2024-07-15,14280,19635,2024-11-11,802.0
1148,2024-07-15,14280,19635,2024-11-18,820.0
1148,2024-07-15,14280,19635,2024-11-25,816.0
1148,2024-07-15,14280,19635,2024-12-02,818.0
1148,2024-07-15,14280,19635,2024-12-09,818.0
1148,2024-07-15,14280,19635,2024-12-17,818.0
1148,2024-07-15,14280,19635,2024-12-26,820.0
1148,2024-07-15,14280,19635,2025-01-05,816.0
1151,2024-07-15,16500,28650,2024-07-22,0.0
1151,2024-07-15,16500,28650,2024-07-29,1896.0
1151,2024-07-15,16500,28650,2024-08-05,0.0
1151,2024-07-15,16500,28650,2024-08-12,1500.0
1151,2024-07-15,16500,28650,2024-08-19,1344.0
1151,2024-07-15,16500,28650,2024-08-26,948.0
1151,2024-07-15,16500,28650,2024-09-02,1000.0
1151,2024-07-15,16500,28650,2024-09-09,474.0
1151,2024-07-15,16500,28650,2024-09-16,1400.0
1151,2024-07-15,16500,28650,2024-09-23,0.0
1151,2024-07-15,16500,28650,2024-09-30,0.0
1151,2024-07-15,16500,28650,2024-10-07,0.0
1151,2024-07-15,16500,28650,2024-10-14,0.0
1151,2024-07-15,16500,28650,2024-10-21,0.0
1152,2024-07-16,16500,22750,2024-07-23,0.0
1152,2024-07-16,16500,22750,2024-07-30,1600.0
1152,2024-07-16,16500,22750,2024-08-06,1244.0
1152,2024-07-16,16500,22750,2024-08-13,948.0
1152,2024-07-16,16500,22750,2024-08-20,948.0
1152,2024-07-16,16500,22750,2024-08-27,948.0
1152,2024-07-16,16500,22750,2024-09-03,948.0
1152,2024-07-16,16500,22750,2024-09-10,948.0
1152,2024-07-16,16500,22750,2024-09-17,948.0
1152,2024-07-16,16500,22750,2024-09-24,948.0
1152,2024-07-16,16500,22750,2024-10-01,948.0
1152,2024-07-16,16500,22750,2024-10-08,948.0
1152,2024-07-16,16500,22750,2024-10-15,948.0
1152,2024-07-16,16500,22750,2024-10-22,948.0
1152,2024-07-16,16500,22750,2024-10-29,948.0
1152,2024-07-16,16500,22750,2024-11-05,850.0
1152,2024-07-16,16500,22750,2024-11-12,945.0
1152,2024-07-16,16500,22750,2024-11-19,947.0
1152,2024-07-16,16500,22750,2024-11-26,948.0
1152,2024-07-16,16500,22750,2024-12-03,948.0
1152,2024-07-16,16500,22750,2024-12-10,948.0
1152,2024-07-16,16500,22750,2024-12-17,948.0
1152,2024-07-16,16500,22750,2024-12-24,500.0
1152,2024-07-16,16500,22750,2024-12-31,500.0
1152,2024-07-16,16500,22750,2025-01-07,500.0
1152,2024-07-16,16500,22750,2025-01-14,496.0
1153,2024-07-28,10810,14950,2024-08-04,623.0
1153,2024-07-28,10810,14950,2024-08-11,623.0
1153,2024-07-28,10810,14950,2024-08-18,623.0
1153,2024-07-28,10810,14950,2024-08-25,623.0
1153,2024-07-28,10810,14950,2024-09-01,623.0
1153,2024-07-28,10810,14950,2024-09-08,623.0
1153,2024-07-28,10810,14950,2024-09-15,623.0
1153,2024-07-28,10810,14950,2024-09-22,623.0
1153,2024-07-28,10810,14950,2024-09-29,623.0
1153,2024-07-28,10810,14950,2024-10-06,623.0
1153,2024-07-28,10810,14950,2024-10-13,623.0
1153,2024-07-28,10810,14950,2024-10-20,623.0
1153,2024-07-28,10810,14950,2024-10-28,623.0
1153,2024-07-28,10810,14950,2024-11-03,623.0
1153,2024-07-28,10810,14950,2024-11-10,623.0
1153,2024-07-28,10810,14950,2024-11-18,623.0
1153,2024-07-28,10810,14950,2024-11-27,623.0
1153,2024-07-28,10810,14950,2024-12-04,623.0
1153,2024-07-28,10810,14950,2024-12-09,623.0
1153,2024-07-28,10810,14950,2024-12-19,623.0
1153,2024-07-28,10810,14950,2024-12-23,623.0
1153,2024-07-28,10810,14950,2025-01-05,1246.0
1153,2024-07-28,10810,14950,2025-01-16,623.0
1154,2024-07-28,10990,16055,2024-08-04,1264.0
1154,2024-07-28,10990,16055,2024-08-18,631.0
1154,2024-07-28,10990,16055,2024-08-25,631.0
1154,2024-07-28,10990,16055,2024-09-01,0.0
1154,2024-07-28,10990,16055,2024-09-08,1264.0
1154,2024-07-28,10990,16055,2024-09-15,0.0
1154,2024-07-28,10990,16055,2024-09-22,0.0
1154,2024-07-28,10990,16055,2024-09-29,0.0
1154,2024-07-28,10990,16055,2024-10-06,1264.0
1154,2024-07-28,10990,16055,2024-10-13,0.0
1154,2024-07-28,10990,16055,2024-10-20,0.0
1154,2024-07-28,10990,16055,2024-12-14,1896.0
1154,2024-07-28,10990,16055,2025-02-19,1264.0
1154,2024-07-28,10990,16055,2025-02-23,3571.0
1154,2024-07-28,10990,16055,2025-04-05,2474.0
1154,2024-07-28,10990,16055,2025-04-08,1500.0
1155,2024-08-11,10810,14950,2024-08-18,2492.0
1155,2024-08-11,10810,14950,2024-09-15,623.0
1155,2024-08-11,10810,14950,2024-09-22,624.0
1155,2024-08-11,10810,14950,2024-09-29,623.0
1155,2024-08-11,10810,14950,2024-10-06,623.0
1155,2024-08-11,10810,14950,2024-10-13,623.0
1155,2024-08-11,10810,14950,2024-10-20,1869.0
1155,2024-08-11,10810,14950,2024-11-10,1869.0
1155,2024-08-11,10810,14950,2024-12-01,1242.0
1155,2024-08-11,10810,14950,2024-12-08,1242.0
1155,2024-08-11,10810,14950,2024-12-28,1242.0
1155,2024-08-11,10810,14950,2025-01-12,1242.0
1155,2024-08-11,10810,14950,2025-01-27,621.0
1155,2024-08-11,10810,14950,2025-02-02,16.0
1156,2024-08-12,5760,8100,2024-08-19,400.0
1156,2024-08-12,5760,8100,2024-08-26,300.0
1156,2024-08-12,5760,8100,2024-09-02,330.0
1156,2024-08-12,5760,8100,2024-09-09,350.0
1156,2024-08-12,5760,8100,2024-09-16,340.0
1156,2024-08-12,5760,8100,2024-09-23,340.0
1156,2024-08-12,5760,8100,2024-09-30,340.0
1156,2024-08-12,5760,8100,2024-10-07,340.0
1156,2024-08-12,5760,8100,2024-10-14,340.0
1156,2024-08-12,5760,8100,2024-10-21,340.0
1156,2024-08-12,5760,8100,2024-10-28,340.0
1156,2024-08-12,5760,8100,2024-11-04,340.0
1156,2024-08-12,5760,8100,2024-11-11,340.0
1156,2024-08-12,5760,8100,2024-11-18,300.0
1156,2024-08-12,5760,8100,2024-11-25,340.0
1156,2024-08-12,5760,8100,2024-12-02,340.0
1156,2024-08-12,5760,8100,2024-12-09,340.0
1156,2024-08-12,5760,8100,2024-12-18,340.0
1156,2024-08-12,5760,8100,2024-12-23,340.0
1156,2024-08-12,5760,8100,2024-12-30,340.0
1156,2024-08-12,5760,8100,2025-01-06,340.0
1156,2024-08-12,5760,8100,2025-01-14,340.0
1156,2024-08-12,5760,8100,2025-01-20,340.0
1156,2024-08-12,5760,8100,2025-01-28,300.0
1157,2024-08-13,9000,12500,2024-08-20,521.0
1157,2024-08-13,9000,12500,2024-08-27,521.0
1157,2024-08-13,9000,12500,2024-09-03,520.0
1157,2024-08-13,9000,12500,2024-09-10,520.0
1157,2024-08-13,9000,12500,2024-09-17,520.0
1157,2024-08-13,9000,12500,2024-09-24,521.0
1157,2024-08-13,9000,12500,2024-10-01,520.0
1157,2024-08-13,9000,12500,2024-10-08,520.0
1157,2024-08-13,9000,12500,2024-10-15,521.0
1157,2024-08-13,9000,12500,2024-10-22,520.0
1157,2024-08-13,9000,12500,2024-10-29,525.0
1157,2024-08-13,9000,12500,2024-11-05,521.0
1157,2024-08-13,9000,12500,2024-11-12,521.0
1157,2024-08-13,9000,12500,2024-11-19,521.0
1157,2024-08-13,9000,12500,2024-11-26,520.0
1157,2024-08-13,9000,12500,2024-12-03,520.0
1157,2024-08-13,9000,12500,2024-12-11,525.0
1157,2024-08-13,9000,12500,2024-12-17,518.0
1157,2024-08-13,9000,12500,2024-12-24,520.0
1157,2024-08-13,9000,12500,2024-12-31,520.0
1157,2024-08-13,9000,12500,2025-01-07,520.0
1157,2024-08-13,9000,12500,2025-01-14,1000.0
1157,2024-08-13,9000,12500,2025-01-21,565.0
1158,2024-08-14,10810,14950,2024-08-21,623.0
1158,2024-08-14,10810,14950,2024-08-28,623.0
1158,2024-08-14,10810,14950,2024-09-04,623.0
1158,2024-08-14,10810,14950,2024-09-11,623.0
1158,2024-08-14,10810,14950,2024-09-18,623.0
1158,2024-08-14,10810,14950,2024-09-25,623.0
1158,2024-08-14,10810,14950,2024-10-02,623.0
1158,2024-08-14,10810,14950,2024-10-09,623.0
1158,2024-08-14,10810,14950,2024-10-16,623.0
